county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Sarpy,Precinct 6,President/Vice President,,DEM,Clinton/Kaine,529,304,213,12
Sarpy,Precinct 7,President/Vice President,,DEM,Clinton/Kaine,441,234,199,8
Sarpy,Precinct 8,President/Vice President,,DEM,Clinton/Kaine,411,226,183,2
Sarpy,Precinct 9,President/Vice President,,DEM,Clinton/Kaine,436,291,139,6
Sarpy,Precinct 10,President/Vice President,,DEM,Clinton/Kaine,310,195,109,6
Sarpy,Precinct 11,President/Vice President,,DEM,Clinton/Kaine,601,298,300,3
Sarpy,Precinct 12,President/Vice President,,DEM,Clinton/Kaine,462,250,204,8
Sarpy,Precinct 13,President/Vice President,,DEM,Clinton/Kaine,597,273,316,8
Sarpy,Precinct 16,President/Vice President,,DEM,Clinton/Kaine,609,335,270,4
Sarpy,Precinct 17,President/Vice President,,DEM,Clinton/Kaine,546,296,247,3
Sarpy,Precinct 18,President/Vice President,,DEM,Clinton/Kaine,505,300,201,4
Sarpy,Precinct 19,President/Vice President,,DEM,Clinton/Kaine,748,294,441,13
Sarpy,Precinct 20,President/Vice President,,DEM,Clinton/Kaine,664,326,330,8
Sarpy,Precinct 21,President/Vice President,,DEM,Clinton/Kaine,683,305,369,9
Sarpy,Precinct 22,President/Vice President,,DEM,Clinton/Kaine,536,280,249,7
Sarpy,Precinct 23,President/Vice President,,DEM,Clinton/Kaine,656,248,393,15
Sarpy,Precinct 24,President/Vice President,,DEM,Clinton/Kaine,316,165,149,2
Sarpy,Precinct 25,President/Vice President,,DEM,Clinton/Kaine,386,205,172,9
Sarpy,Precinct 26,President/Vice President,,DEM,Clinton/Kaine,440,241,194,5
Sarpy,Precinct 31,President/Vice President,,DEM,Clinton/Kaine,905,502,389,14
Sarpy,Precinct 32,President/Vice President,,DEM,Clinton/Kaine,453,241,209,3
Sarpy,Precinct 33,President/Vice President,,DEM,Clinton/Kaine,616,357,246,13
Sarpy,Precinct 34,President/Vice President,,DEM,Clinton/Kaine,650,367,277,6
Sarpy,Precinct 35,President/Vice President,,DEM,Clinton/Kaine,525,290,231,4
Sarpy,Precinct 36,President/Vice President,,DEM,Clinton/Kaine,463,225,236,2
Sarpy,Precinct 37,President/Vice President,,DEM,Clinton/Kaine,804,403,390,11
Sarpy,Precinct 38,President/Vice President,,DEM,Clinton/Kaine,542,306,231,5
Sarpy,Precinct 39,President/Vice President,,DEM,Clinton/Kaine,518,278,240,0
Sarpy,Precinct 40,President/Vice President,,DEM,Clinton/Kaine,474,256,210,8
Sarpy,Precinct 41,President/Vice President,,DEM,Clinton/Kaine,649,293,351,5
Sarpy,Precinct 42,President/Vice President,,DEM,Clinton/Kaine,545,273,268,4
Sarpy,Precinct 46,President/Vice President,,DEM,Clinton/Kaine,292,144,148,0
Sarpy,Precinct 47,President/Vice President,,DEM,Clinton/Kaine,217,146,70,1
Sarpy,Precinct 48,President/Vice President,,DEM,Clinton/Kaine,530,232,297,1
Sarpy,Precinct 49,President/Vice President,,DEM,Clinton/Kaine,630,291,333,6
Sarpy,Precinct 51,President/Vice President,,DEM,Clinton/Kaine,785,464,318,3
Sarpy,Precinct 52,President/Vice President,,DEM,Clinton/Kaine,797,401,387,9
Sarpy,Precinct 53,President/Vice President,,DEM,Clinton/Kaine,770,357,402,11
Sarpy,Precinct 54,President/Vice President,,DEM,Clinton/Kaine,699,331,361,7
Sarpy,Precinct 55,President/Vice President,,DEM,Clinton/Kaine,765,438,318,9
Sarpy,Precinct 56,President/Vice President,,DEM,Clinton/Kaine,530,289,239,2
Sarpy,Precinct 57,President/Vice President,,DEM,Clinton/Kaine,487,287,198,2
Sarpy,Precinct 58,President/Vice President,,DEM,Clinton/Kaine,280,177,102,1
Sarpy,Precinct 59,President/Vice President,,DEM,Clinton/Kaine,335,208,126,1
Sarpy,Precinct 60,President/Vice President,,DEM,Clinton/Kaine,356,212,144,0
Sarpy,Precinct 61,President/Vice President,,DEM,Clinton/Kaine,747,344,399,4
Sarpy,Precinct 62,President/Vice President,,DEM,Clinton/Kaine,520,284,224,12
Sarpy,New/Former Resident 1,President/Vice President,,DEM,Clinton/Kaine,1,0,1,0
Sarpy,New/Former Resident 2,President/Vice President,,DEM,Clinton/Kaine,1,0,1,0
Sarpy,,President/Vice President,,LIB,Johnson/Weld,4682,3049,1566,67
Sarpy,Precinct 1,President/Vice President,,LIB,Johnson/Weld,41,29,11,1
Sarpy,Precinct 2,President/Vice President,,LIB,Johnson/Weld,65,50,14,1
Sarpy,Precinct 3,President/Vice President,,LIB,Johnson/Weld,84,56,27,1
Sarpy,Precinct 4,President/Vice President,,LIB,Johnson/Weld,93,65,25,3
Sarpy,Precinct 5,President/Vice President,,LIB,Johnson/Weld,64,43,21,0
Sarpy,Precinct 6,President/Vice President,,LIB,Johnson/Weld,93,72,19,2
Sarpy,Precinct 7,President/Vice President,,LIB,Johnson/Weld,66,49,15,2
Sarpy,Precinct 8,President/Vice President,,LIB,Johnson/Weld,56,33,21,2
Sarpy,Precinct 9,President/Vice President,,LIB,Johnson/Weld,84,52,30,2
Sarpy,Precinct 10,President/Vice President,,LIB,Johnson/Weld,82,63,14,5
Sarpy,Precinct 11,President/Vice President,,LIB,Johnson/Weld,126,77,45,4
Sarpy,Precinct 12,President/Vice President,,LIB,Johnson/Weld,97,56,41,0
Sarpy,Precinct 13,President/Vice President,,LIB,Johnson/Weld,87,63,24,0
Sarpy,Precinct 16,President/Vice President,,LIB,Johnson/Weld,79,58,21,0
Sarpy,Precinct 17,President/Vice President,,LIB,Johnson/Weld,59,37,21,1
Sarpy,Precinct 18,President/Vice President,,LIB,Johnson/Weld,78,50,27,1
Sarpy,Precinct 19,President/Vice President,,LIB,Johnson/Weld,127,62,64,1
Sarpy,Precinct 20,President/Vice President,,LIB,Johnson/Weld,74,52,22,0
Sarpy,Precinct 21,President/Vice President,,LIB,Johnson/Weld,118,70,46,2
Sarpy,Precinct 22,President/Vice President,,LIB,Johnson/Weld,113,73,39,1
Sarpy,Precinct 23,President/Vice President,,LIB,Johnson/Weld,112,68,41,3
Sarpy,Precinct 24,President/Vice President,,LIB,Johnson/Weld,78,55,21,2
Sarpy,Precinct 25,President/Vice President,,LIB,Johnson/Weld,88,61,25,2
Sarpy,Precinct 26,President/Vice President,,LIB,Johnson/Weld,106,72,33,1
Sarpy,Precinct 31,President/Vice President,,LIB,Johnson/Weld,147,96,46,5
Sarpy,Precinct 32,President/Vice President,,LIB,Johnson/Weld,74,48,24,2
Sarpy,Precinct 33,President/Vice President,,LIB,Johnson/Weld,78,56,19,3
Sarpy,Precinct 34,President/Vice President,,LIB,Johnson/Weld,107,76,31,0
Sarpy,Precinct 35,President/Vice President,,LIB,Johnson/Weld,84,57,26,1
Sarpy,Precinct 36,President/Vice President,,LIB,Johnson/Weld,55,31,23,1
Sarpy,Precinct 37,President/Vice President,,LIB,Johnson/Weld,113,69,42,2
Sarpy,Precinct 38,President/Vice President,,LIB,Johnson/Weld,89,61,28,0
Sarpy,Precinct 39,President/Vice President,,LIB,Johnson/Weld,100,58,42,0
Sarpy,Precinct 40,President/Vice President,,LIB,Johnson/Weld,94,59,33,2
Sarpy,Precinct 41,President/Vice President,,LIB,Johnson/Weld,110,67,42,1
Sarpy,Precinct 42,President/Vice President,,LIB,Johnson/Weld,103,64,39,0
Sarpy,Precinct 46,President/Vice President,,LIB,Johnson/Weld,53,40,13,0
Sarpy,Precinct 47,President/Vice President,,LIB,Johnson/Weld,57,42,15,0
Sarpy,Precinct 48,President/Vice President,,LIB,Johnson/Weld,91,40,50,1
Sarpy,Precinct 49,President/Vice President,,LIB,Johnson/Weld,123,76,43,4
Sarpy,Precinct 51,President/Vice President,,LIB,Johnson/Weld,113,67,46,0
Sarpy,Precinct 52,President/Vice President,,LIB,Johnson/Weld,115,71,43,1
Sarpy,Precinct 53,President/Vice President,,LIB,Johnson/Weld,118,70,46,2
Sarpy,Precinct 54,President/Vice President,,LIB,Johnson/Weld,105,68,36,1
Sarpy,Precinct 55,President/Vice President,,LIB,Johnson/Weld,121,88,33,0
Sarpy,Precinct 56,President/Vice President,,LIB,Johnson/Weld,69,51,18,0
Sarpy,Precinct 57,President/Vice President,,LIB,Johnson/Weld,86,62,24,0
Sarpy,Precinct 58,President/Vice President,,LIB,Johnson/Weld,42,28,14,0
Sarpy,Precinct 59,President/Vice President,,LIB,Johnson/Weld,78,58,20,0
Sarpy,Precinct 60,President/Vice President,,LIB,Johnson/Weld,72,50,22,0
Sarpy,Precinct 61,President/Vice President,,LIB,Johnson/Weld,121,70,48,3
Sarpy,Precinct 62,President/Vice President,,LIB,Johnson/Weld,94,60,33,1
Sarpy,New/Former Resident 1,President/Vice President,,LIB,Johnson/Weld,0,0,0,0
Sarpy,New/Former Resident 2,President/Vice President,,LIB,Johnson/Weld,0,0,0,0
Sarpy,,President/Vice President,,PET,Stein/Baraka,836,555,264,17
Sarpy,Precinct 1,President/Vice President,,PET,Stein/Baraka,23,19,4,0
Sarpy,Precinct 2,President/Vice President,,PET,Stein/Baraka,15,10,5,0
Sarpy,Precinct 3,President/Vice President,,PET,Stein/Baraka,23,13,10,0
Sarpy,Precinct 4,President/Vice President,,PET,Stein/Baraka,13,10,3,0
Sarpy,Precinct 5,President/Vice President,,PET,Stein/Baraka,12,6,5,1
Sarpy,Precinct 6,President/Vice President,,PET,Stein/Baraka,25,18,5,2
Sarpy,Precinct 7,President/Vice President,,PET,Stein/Baraka,13,10,3,0
Sarpy,Precinct 8,President/Vice President,,PET,Stein/Baraka,7,4,3,0
Sarpy,Precinct 9,President/Vice President,,PET,Stein/Baraka,18,13,5,0
Sarpy,Precinct 10,President/Vice President,,PET,Stein/Baraka,21,14,6,1
Sarpy,Precinct 11,President/Vice President,,PET,Stein/Baraka,15,11,4,0
Sarpy,Precinct 12,President/Vice President,,PET,Stein/Baraka,14,12,2,0
Sarpy,Precinct 13,President/Vice President,,PET,Stein/Baraka,22,19,3,0
Sarpy,Precinct 16,President/Vice President,,PET,Stein/Baraka,25,19,6,0
Sarpy,Precinct 17,President/Vice President,,PET,Stein/Baraka,27,19,6,2
Sarpy,Precinct 18,President/Vice President,,PET,Stein/Baraka,10,8,2,0
Sarpy,Precinct 19,President/Vice President,,PET,Stein/Baraka,24,7,16,1
Sarpy,Precinct 20,President/Vice President,,PET,Stein/Baraka,15,8,7,0
Sarpy,Precinct 21,President/Vice President,,PET,Stein/Baraka,15,12,3,0
Sarpy,Precinct 22,President/Vice President,,PET,Stein/Baraka,17,11,6,0
Sarpy,Precinct 23,President/Vice President,,PET,Stein/Baraka,13,7,6,0
Sarpy,Precinct 24,President/Vice President,,PET,Stein/Baraka,10,5,5,0
Sarpy,Precinct 25,President/Vice President,,PET,Stein/Baraka,16,11,4,1
Sarpy,Precinct 26,President/Vice President,,PET,Stein/Baraka,11,6,4,1
Sarpy,Precinct 31,President/Vice President,,PET,Stein/Baraka,20,8,10,2
Sarpy,Precinct 32,President/Vice President,,PET,Stein/Baraka,14,9,5,0
Sarpy,Precinct 33,President/Vice President,,PET,Stein/Baraka,17,12,5,0
Sarpy,Precinct 34,President/Vice President,,PET,Stein/Baraka,25,21,4,0
Sarpy,Precinct 35,President/Vice President,,PET,Stein/Baraka,18,10,8,0
Sarpy,Precinct 36,President/Vice President,,PET,Stein/Baraka,9,7,2,0
Sarpy,Precinct 37,President/Vice President,,PET,Stein/Baraka,17,12,4,1
Sarpy,Precinct 38,President/Vice President,,PET,Stein/Baraka,19,12,7,0
Sarpy,Precinct 39,President/Vice President,,PET,Stein/Baraka,18,11,6,1
Sarpy,Precinct 40,President/Vice President,,PET,Stein/Baraka,16,11,5,0
Sarpy,Precinct 41,President/Vice President,,PET,Stein/Baraka,17,13,4,0
Sarpy,Precinct 42,President/Vice President,,PET,Stein/Baraka,14,7,7,0
Sarpy,Precinct 46,President/Vice President,,PET,Stein/Baraka,6,5,1,0
Sarpy,Precinct 47,President/Vice President,,PET,Stein/Baraka,12,9,2,1
Sarpy,Precinct 48,President/Vice President,,PET,Stein/Baraka,15,8,7,0
Sarpy,Precinct 49,President/Vice President,,PET,Stein/Baraka,22,15,7,0
Sarpy,Precinct 51,President/Vice President,,PET,Stein/Baraka,11,10,1,0
Sarpy,Precinct 52,President/Vice President,,PET,Stein/Baraka,18,10,7,1
Sarpy,Precinct 53,President/Vice President,,PET,Stein/Baraka,16,11,5,0
Sarpy,Precinct 54,President/Vice President,,PET,Stein/Baraka,13,4,9,0
Sarpy,Precinct 55,President/Vice President,,PET,Stein/Baraka,13,11,2,0
Sarpy,Precinct 56,President/Vice President,,PET,Stein/Baraka,19,12,7,0
Sarpy,Precinct 57,President/Vice President,,PET,Stein/Baraka,14,11,3,0
Sarpy,Precinct 58,President/Vice President,,PET,Stein/Baraka,8,4,4,0
Sarpy,Precinct 59,President/Vice President,,PET,Stein/Baraka,13,12,1,0
Sarpy,Precinct 60,President/Vice President,,PET,Stein/Baraka,13,8,5,0
Sarpy,Precinct 61,President/Vice President,,PET,Stein/Baraka,19,11,7,1
Sarpy,Precinct 62,President/Vice President,,PET,Stein/Baraka,16,9,6,1
Sarpy,New/Former Resident 1,President/Vice President,,PET,Stein/Baraka,0,0,0,0
Sarpy,New/Former Resident 2,President/Vice President,,PET,Stein/Baraka,0,0,0,0
Sarpy,,President/Vice President,,,WRITE-IN,1886,1082,782,22
Sarpy,Precinct 1,President/Vice President,,,WRITE-IN,13,9,4,0
Sarpy,Precinct 2,President/Vice President,,,WRITE-IN,12,10,2,0
Sarpy,Precinct 3,President/Vice President,,,WRITE-IN,51,32,18,1
Sarpy,Precinct 4,President/Vice President,,,WRITE-IN,17,9,8,0
Sarpy,Precinct 5,President/Vice President,,,WRITE-IN,20,16,4,0
Sarpy,Precinct 6,President/Vice President,,,WRITE-IN,32,19,10,3
Sarpy,Precinct 7,President/Vice President,,,WRITE-IN,23,14,7,2
Sarpy,Precinct 8,President/Vice President,,,WRITE-IN,38,20,18,0
Sarpy,Precinct 9,President/Vice President,,,WRITE-IN,27,19,8,0
Sarpy,Precinct 10,President/Vice President,,,WRITE-IN,17,13,3,1
Sarpy,Precinct 11,President/Vice President,,,WRITE-IN,47,25,22,0
Sarpy,Precinct 12,President/Vice President,,,WRITE-IN,40,20,20,0
Sarpy,Precinct 13,President/Vice President,,,WRITE-IN,33,14,18,1
Sarpy,Precinct 16,President/Vice President,,,WRITE-IN,29,14,15,0
Sarpy,Precinct 17,President/Vice President,,,WRITE-IN,24,17,7,0
Sarpy,Precinct 18,President/Vice President,,,WRITE-IN,21,11,10,0
Sarpy,Precinct 19,President/Vice President,,,WRITE-IN,64,24,39,1
Sarpy,Precinct 20,President/Vice President,,,WRITE-IN,42,25,17,0
Sarpy,Precinct 21,President/Vice President,,,WRITE-IN,80,40,40,0
Sarpy,Precinct 22,President/Vice President,,,WRITE-IN,44,25,19,0
Sarpy,Precinct 23,President/Vice President,,,WRITE-IN,58,29,28,1
Sarpy,Precinct 24,President/Vice President,,,WRITE-IN,17,11,6,0
Sarpy,Precinct 25,President/Vice President,,,WRITE-IN,28,16,11,1
Sarpy,Precinct 26,President/Vice President,,,WRITE-IN,36,25,11,0
Sarpy,Precinct 31,President/Vice President,,,WRITE-IN,68,47,21,0
Sarpy,Precinct 32,President/Vice President,,,WRITE-IN,30,20,10,0
Sarpy,Precinct 33,President/Vice President,,,WRITE-IN,40,21,18,1
Sarpy,Precinct 34,President/Vice President,,,WRITE-IN,32,25,6,1
Sarpy,Precinct 35,President/Vice President,,,WRITE-IN,22,17,5,0
Sarpy,Precinct 36,President/Vice President,,,WRITE-IN,37,15,22,0
Sarpy,Precinct 37,President/Vice President,,,WRITE-IN,61,36,25,0
Sarpy,Precinct 38,President/Vice President,,,WRITE-IN,49,30,19,0
Sarpy,Precinct 39,President/Vice President,,,WRITE-IN,55,30,25,0
Sarpy,Precinct 40,President/Vice President,,,WRITE-IN,36,23,12,1
Sarpy,Precinct 41,President/Vice President,,,WRITE-IN,42,26,15,1
Sarpy,Precinct 42,President/Vice President,,,WRITE-IN,40,23,17,0
Sarpy,Precinct 46,President/Vice President,,,WRITE-IN,10,7,3,0
Sarpy,Precinct 47,President/Vice President,,,WRITE-IN,15,14,1,0
Sarpy,Precinct 48,President/Vice President,,,WRITE-IN,48,25,23,0
Sarpy,Precinct 49,President/Vice President,,,WRITE-IN,59,29,30,0
Sarpy,Precinct 51,President/Vice President,,,WRITE-IN,36,13,22,1
Sarpy,Precinct 52,President/Vice President,,,WRITE-IN,52,29,22,1
Sarpy,Precinct 53,President/Vice President,,,WRITE-IN,33,17,16,0
Sarpy,Precinct 54,President/Vice President,,,WRITE-IN,41,25,16,0
Sarpy,Precinct 55,President/Vice President,,,WRITE-IN,55,35,18,2
Sarpy,Precinct 56,President/Vice President,,,WRITE-IN,15,11,4,0
Sarpy,Precinct 57,President/Vice President,,,WRITE-IN,20,11,8,1
Sarpy,Precinct 58,President/Vice President,,,WRITE-IN,21,8,13,0
Sarpy,Precinct 59,President/Vice President,,,WRITE-IN,23,13,9,1
Sarpy,Precinct 60,President/Vice President,,,WRITE-IN,35,25,10,0
Sarpy,Precinct 61,President/Vice President,,,WRITE-IN,49,26,23,0
Sarpy,Precinct 62,President/Vice President,,,WRITE-IN,48,24,23,1
Sarpy,New/Former Resident 1,President/Vice President,,,WRITE-IN,1,0,1,0
Sarpy,New/Former Resident 2,President/Vice President,,,WRITE-IN,0,0,0,0
Sarpy,,President/Vice President CNG,1,REP,Trump/Pence,15656,10289,5188,179
Sarpy,Precinct 1,President/Vice President CNG,1,REP,Trump/Pence,443,313,128,2
Sarpy,Precinct 2,President/Vice President CNG,1,REP,Trump/Pence,551,401,142,8
Sarpy,Precinct 3,President/Vice President CNG,1,REP,Trump/Pence,776,467,295,14
Sarpy,Precinct 4,President/Vice President CNG,1,REP,Trump/Pence,720,487,228,5
Sarpy,Precinct 5,President/Vice President CNG,1,REP,Trump/Pence,586,351,231,4
Sarpy,Precinct 6,President/Vice President CNG,1,REP,Trump/Pence,658,469,182,7
Sarpy,Precinct 7,President/Vice President CNG,1,REP,Trump/Pence,657,438,204,15
Sarpy,Precinct 8,President/Vice President CNG,1,REP,Trump/Pence,684,480,196,8
Sarpy,Precinct 9,President/Vice President CNG,1,REP,Trump/Pence,660,495,158,7
Sarpy,Precinct 10,President/Vice President CNG,1,REP,Trump/Pence,455,359,88,8
Sarpy,Precinct 11,President/Vice President CNG,1,REP,Trump/Pence,1000,593,398,9
Sarpy,Precinct 12,President/Vice President CNG,1,REP,Trump/Pence,947,642,292,13
Sarpy,Precinct 13,President/Vice President CNG,1,REP,Trump/Pence,921,574,337,10
Sarpy,Precinct 16,President/Vice President CNG,1,REP,Trump/Pence,765,473,287,5
Sarpy,Precinct 17,President/Vice President CNG,1,REP,Trump/Pence,768,518,244,6
Sarpy,Precinct 18,President/Vice President CNG,1,REP,Trump/Pence,544,375,166,3
Sarpy,Precinct 19,President/Vice President CNG,1,REP,Trump/Pence,629,300,320,9
Sarpy,Precinct 20,President/Vice President CNG,1,REP,Trump/Pence,794,530,261,3
Sarpy,Precinct 21,President/Vice President CNG,1,REP,Trump/Pence,451,273,174,4
Sarpy,Precinct 22,President/Vice President CNG,1,REP,Trump/Pence,716,488,219,9
Sarpy,Precinct 24,President/Vice President CNG,1,REP,Trump/Pence,602,388,209,5
Sarpy,Precinct 25,President/Vice President CNG,1,REP,Trump/Pence,560,386,159,15
Sarpy,Precinct 26,President/Vice President CNG,1,REP,Trump/Pence,769,489,270,10
Sarpy,New/Former Resident 1,President/Vice President CNG,1,REP,Trump/Pence,0,0,0,0
Sarpy,,President/Vice President CNG,1,DEM,Clinton/Kaine,10801,5912,4754,135
Sarpy,Precinct 1,President/Vice President CNG,1,DEM,Clinton/Kaine,478,311,159,8
Sarpy,Precinct 2,President/Vice President CNG,1,DEM,Clinton/Kaine,337,221,112,4
Sarpy,Precinct 3,President/Vice President CNG,1,DEM,Clinton/Kaine,578,311,262,5
Sarpy,Precinct 4,President/Vice President CNG,1,DEM,Clinton/Kaine,470,289,176,5
Sarpy,Precinct 5,President/Vice President CNG,1,DEM,Clinton/Kaine,408,194,209,5
Sarpy,Precinct 6,President/Vice President CNG,1,DEM,Clinton/Kaine,529,304,213,12
Sarpy,Precinct 7,President/Vice President CNG,1,DEM,Clinton/Kaine,441,234,199,8
Sarpy,Precinct 8,President/Vice President CNG,1,DEM,Clinton/Kaine,411,226,183,2
Sarpy,Precinct 9,President/Vice President CNG,1,DEM,Clinton/Kaine,436,291,139,6
Sarpy,Precinct 10,President/Vice President CNG,1,DEM,Clinton/Kaine,310,195,109,6
Sarpy,Precinct 11,President/Vice President CNG,1,DEM,Clinton/Kaine,601,298,300,3
Sarpy,Precinct 12,President/Vice President CNG,1,DEM,Clinton/Kaine,462,250,204,8
Sarpy,Precinct 13,President/Vice President CNG,1,DEM,Clinton/Kaine,597,273,316,8
Sarpy,Precinct 16,President/Vice President CNG,1,DEM,Clinton/Kaine,609,335,270,4
Sarpy,Precinct 17,President/Vice President CNG,1,DEM,Clinton/Kaine,546,296,247,3
Sarpy,Precinct 18,President/Vice President CNG,1,DEM,Clinton/Kaine,505,300,201,4
Sarpy,Precinct 19,President/Vice President CNG,1,DEM,Clinton/Kaine,437,201,227,9
Sarpy,Precinct 20,President/Vice President CNG,1,DEM,Clinton/Kaine,664,326,330,8
Sarpy,Precinct 21,President/Vice President CNG,1,DEM,Clinton/Kaine,303,166,133,4
Sarpy,Precinct 22,President/Vice President CNG,1,DEM,Clinton/Kaine,536,280,249,7
Sarpy,Precinct 24,President/Vice President CNG,1,DEM,Clinton/Kaine,316,165,149,2
Sarpy,Precinct 25,President/Vice President CNG,1,DEM,Clinton/Kaine,386,205,172,9
Sarpy,Precinct 26,President/Vice President CNG,1,DEM,Clinton/Kaine,440,241,194,5
Sarpy,New/Former Resident 1,President/Vice President CNG,1,DEM,Clinton/Kaine,1,0,1,0
Sarpy,,President/Vice President CNG,1,LIB,Johnson/Weld,1839,1240,566,33
Sarpy,Precinct 1,President/Vice President CNG,1,LIB,Johnson/Weld,41,29,11,1
Sarpy,Precinct 2,President/Vice President CNG,1,LIB,Johnson/Weld,65,50,14,1
Sarpy,Precinct 3,President/Vice President CNG,1,LIB,Johnson/Weld,84,56,27,1
Sarpy,Precinct 4,President/Vice President CNG,1,LIB,Johnson/Weld,93,65,25,3
Sarpy,Precinct 5,President/Vice President CNG,1,LIB,Johnson/Weld,64,43,21,0
Sarpy,Precinct 6,President/Vice President CNG,1,LIB,Johnson/Weld,93,72,19,2
Sarpy,Precinct 7,President/Vice President CNG,1,LIB,Johnson/Weld,66,49,15,2
Sarpy,Precinct 8,President/Vice President CNG,1,LIB,Johnson/Weld,56,33,21,2
