county,precinct,district,office,party,candidate,votes
Dodge,City of North Bend,1,U.S. House,REP,Jeff Fortenberry,376
Dodge,City of Scribner,1,U.S. House,REP,Jeff Fortenberry,330
Dodge,CU/EV,1,U.S. House,REP,Jeff Fortenberry,186
Dodge,Webster Township,1,U.S. House,REP,Jeff Fortenberry,289
Dodge,Pebble Township,1,U.S. House,REP,Jeff Fortenberry,178
Dodge,Platte East,1,U.S. House,REP,Jeff Fortenberry,158
Dodge,Platte West,1,U.S. House,REP,Jeff Fortenberry,394
Dodge,Nickerson Township,1,U.S. House,REP,Jeff Fortenberry,314
Dodge,City of Hooper,1,U.S. House,REP,Jeff Fortenberry,271
Dodge,HW/LG,1,U.S. House,REP,Jeff Fortenberry,320
Dodge,Elkhorn Township,1,U.S. House,REP,Jeff Fortenberry,130
Dodge,CT/UN,1,U.S. House,REP,Jeff Fortenberry,380
Dodge,New/Former Resident,1,U.S. House,REP,Jeff Fortenberry,NA
Dodge,ABSENTEE,1,U.S. House,REP,Jeff Fortenberry,1713
Dodge,TOTALS,1,U.S. House,REP,Jeff Fortenberry,11481
Dodge,Fremont - 1A,1,U.S. House,DEM,Daniel M. Wik,115
Dodge,Fremont - 1B,1,U.S. House,DEM,Daniel M. Wik,112
Dodge,Fremont - 1C,1,U.S. House,DEM,Daniel M. Wik,117
Dodge,Fremont - 1D,1,U.S. House,DEM,Daniel M. Wik,52
Dodge,Fremont - 1E,1,U.S. House,DEM,Daniel M. Wik,114
Dodge,Fremont - 2A,1,U.S. House,DEM,Daniel M. Wik,99
Dodge,Fremont - 2B,1,U.S. House,DEM,Daniel M. Wik,76
Dodge,Fremont - 2C,1,U.S. House,DEM,Daniel M. Wik,134
Dodge,Fremont - 2D,1,U.S. House,DEM,Daniel M. Wik,52
Dodge,Fremont - 2E,1,U.S. House,DEM,Daniel M. Wik,89
Dodge,Fremont - 3A,1,U.S. House,DEM,Daniel M. Wik,69
Dodge,Fremont - 3B,1,U.S. House,DEM,Daniel M. Wik,59
Dodge,Fremont - 3C,1,U.S. House,DEM,Daniel M. Wik,94
Dodge,Fremont - 3D,1,U.S. House,DEM,Daniel M. Wik,111
Dodge,Fremont - 3E,1,U.S. House,DEM,Daniel M. Wik,93
Dodge,Fremont - 4A,1,U.S. House,DEM,Daniel M. Wik,100
Dodge,Fremont - 4B,1,U.S. House,DEM,Daniel M. Wik,81
Dodge,Fremont - 4C,1,U.S. House,DEM,Daniel M. Wik,139
Dodge,Fremont - 4D,1,U.S. House,DEM,Daniel M. Wik,111
Dodge,Fremont - 4E,1,U.S. House,DEM,Daniel M. Wik,64
Dodge,City of North Bend,1,U.S. House,DEM,Daniel M. Wik,78
Dodge,City of Scribner,1,U.S. House,DEM,Daniel M. Wik,43
Dodge,CU/EV,1,U.S. House,DEM,Daniel M. Wik,25
Dodge,Webster Township,1,U.S. House,DEM,Daniel M. Wik,60
Dodge,Pebble Township,1,U.S. House,DEM,Daniel M. Wik,20
Dodge,Platte East,1,U.S. House,DEM,Daniel M. Wik,50
Dodge,Platte West,1,U.S. House,DEM,Daniel M. Wik,87
Dodge,Nickerson Township,1,U.S. House,DEM,Daniel M. Wik,81
Dodge,City of Hooper,1,U.S. House,DEM,Daniel M. Wik,69
Dodge,HW/LG,1,U.S. House,DEM,Daniel M. Wik,42
Dodge,Elkhorn Township,1,U.S. House,DEM,Daniel M. Wik,30
Dodge,CT/UN,1,U.S. House,DEM,Daniel M. Wik,63
Dodge,New/Former Resident,1,U.S. House,DEM,Daniel M. Wik,NA
Dodge,ABSENTEE,1,U.S. House,DEM,Daniel M. Wik,959
Dodge,TOTALS,1,U.S. House,DEM,Daniel M. Wik,3488
Dodge,Fremont - 1A,1,U.S. House,,Write-ins,0
Dodge,Fremont - 1B,1,U.S. House,,Write-ins,0
Dodge,Fremont - 1C,1,U.S. House,,Write-ins,2
Dodge,Fremont - 1D,1,U.S. House,,Write-ins,1
Dodge,Fremont - 1E,1,U.S. House,,Write-ins,2
Dodge,Fremont - 2A,1,U.S. House,,Write-ins,0
Dodge,Fremont - 2B,1,U.S. House,,Write-ins,0
Dodge,Fremont - 2C,1,U.S. House,,Write-ins,4
Dodge,Fremont - 2D,1,U.S. House,,Write-ins,1
Dodge,Fremont - 2E,1,U.S. House,,Write-ins,3
Dodge,Fremont - 3A,1,U.S. House,,Write-ins,0
Dodge,Fremont - 3B,1,U.S. House,,Write-ins,1
Dodge,Fremont - 3C,1,U.S. House,,Write-ins,0
Dodge,Fremont - 3D,1,U.S. House,,Write-ins,1
Dodge,Fremont - 3E,1,U.S. House,,Write-ins,0
Dodge,Fremont - 4A,1,U.S. House,,Write-ins,3
Dodge,Fremont - 4B,1,U.S. House,,Write-ins,1
Dodge,Fremont - 4C,1,U.S. House,,Write-ins,1
Dodge,Fremont - 4D,1,U.S. House,,Write-ins,1
Dodge,Fremont - 4E,1,U.S. House,,Write-ins,0
Dodge,City of North Bend,1,U.S. House,,Write-ins,0
Dodge,City of Scribner,1,U.S. House,,Write-ins,0
Dodge,CU/EV,1,U.S. House,,Write-ins,0
Dodge,Webster Township,1,U.S. House,,Write-ins,1
Dodge,Pebble Township,1,U.S. House,,Write-ins,1
Dodge,Platte East,1,U.S. House,,Write-ins,0
Dodge,Platte West,1,U.S. House,,Write-ins,3
Dodge,Nickerson Township,1,U.S. House,,Write-ins,0
Dodge,City of Hooper,1,U.S. House,,Write-ins,1
Dodge,HW/LG,1,U.S. House,,Write-ins,1
Dodge,Elkhorn Township,1,U.S. House,,Write-ins,0
Dodge,CT/UN,1,U.S. House,,Write-ins,0
Dodge,New/Former Resident,1,U.S. House,,Write-ins,NA
Dodge,ABSENTEE,1,U.S. House,,Write-ins,6
Dodge,TOTALS,1,U.S. House,,Write-ins,34
Dodge,Fremont - 1A,15,State Legislature,,David A. Schnoor,269
Dodge,Fremont - 1B,15,State Legislature,,David A. Schnoor,178
Dodge,Fremont - 1C,15,State Legislature,,David A. Schnoor,347
Dodge,Fremont - 1D,15,State Legislature,,David A. Schnoor,118
Dodge,Fremont - 1E,15,State Legislature,,David A. Schnoor,249
Dodge,Fremont - 2A,15,State Legislature,,David A. Schnoor,152
Dodge,Fremont - 2B,15,State Legislature,,David A. Schnoor,115
Dodge,Fremont - 2C,15,State Legislature,,David A. Schnoor,294
Dodge,Fremont - 2D,15,State Legislature,,David A. Schnoor,123
Dodge,Fremont - 2E,15,State Legislature,,David A. Schnoor,196
Dodge,Fremont - 3A,15,State Legislature,,David A. Schnoor,115
Dodge,Fremont - 3B,15,State Legislature,,David A. Schnoor,66
Dodge,Fremont - 3C,15,State Legislature,,David A. Schnoor,120
Dodge,Fremont - 3D,15,State Legislature,,David A. Schnoor,229
Dodge,Fremont - 3E,15,State Legislature,,David A. Schnoor,169
Dodge,Fremont - 4A,15,State Legislature,,David A. Schnoor,192
Dodge,Fremont - 4B,15,State Legislature,,David A. Schnoor,134
Dodge,Fremont - 4C,15,State Legislature,,David A. Schnoor,276
Dodge,Fremont - 4D,15,State Legislature,,David A. Schnoor,278
Dodge,Fremont - 4E,15,State Legislature,,David A. Schnoor,107
Dodge,City of North Bend,15,State Legislature,,David A. Schnoor,258
Dodge,City of Scribner,15,State Legislature,,David A. Schnoor,298
Dodge,CU/EV,15,State Legislature,,David A. Schnoor,146
Dodge,Webster Township,15,State Legislature,,David A. Schnoor,201
Dodge,Pebble Township,15,State Legislature,,David A. Schnoor,124
Dodge,Platte East,15,State Legislature,,David A. Schnoor,98
Dodge,Platte West,15,State Legislature,,David A. Schnoor,237
Dodge,Nickerson Township,15,State Legislature,,David A. Schnoor,193
Dodge,City of Hooper,15,State Legislature,,David A. Schnoor,199
Dodge,HW/LG,15,State Legislature,,David A. Schnoor,215
Dodge,Elkhorn Township,15,State Legislature,,David A. Schnoor,73
Dodge,CT/UN,15,State Legislature,,David A. Schnoor,283
Dodge,New/Former Resident,15,State Legislature,,David A. Schnoor,NA
Dodge,ABSENTEE,15,State Legislature,,David A. Schnoor,1137
Dodge,TOTALS,15,State Legislature,,David A. Schnoor,7189
Dodge,Fremont - 1A,15,State Legislature,,Lynne M. Walz,273
Dodge,Fremont - 1B,15,State Legislature,,Lynne M. Walz,290
Dodge,Fremont - 1C,15,State Legislature,,Lynne M. Walz,319
Dodge,Fremont - 1D,15,State Legislature,,Lynne M. Walz,154
Dodge,Fremont - 1E,15,State Legislature,,Lynne M. Walz,286
Dodge,Fremont - 2A,15,State Legislature,,Lynne M. Walz,220
Dodge,Fremont - 2B,15,State Legislature,,Lynne M. Walz,206
Dodge,Fremont - 2C,15,State Legislature,,Lynne M. Walz,382
Dodge,Fremont - 2D,15,State Legislature,,Lynne M. Walz,110
Dodge,Fremont - 2E,15,State Legislature,,Lynne M. Walz,236
Dodge,Fremont - 3A,15,State Legislature,,Lynne M. Walz,145
Dodge,Fremont - 3B,15,State Legislature,,Lynne M. Walz,73
Dodge,Fremont - 3C,15,State Legislature,,Lynne M. Walz,157
Dodge,Fremont - 3D,15,State Legislature,,Lynne M. Walz,200
Dodge,Fremont - 3E,15,State Legislature,,Lynne M. Walz,186
Dodge,Fremont - 4A,15,State Legislature,,Lynne M. Walz,262
Dodge,Fremont - 4B,15,State Legislature,,Lynne M. Walz,175
Dodge,Fremont - 4C,15,State Legislature,,Lynne M. Walz,349
Dodge,Fremont - 4D,15,State Legislature,,Lynne M. Walz,396
Dodge,Fremont - 4E,15,State Legislature,,Lynne M. Walz,135
Dodge,City of North Bend,15,State Legislature,,Lynne M. Walz,188
Dodge,City of Scribner,15,State Legislature,,Lynne M. Walz,88
Dodge,CU/EV,15,State Legislature,,Lynne M. Walz,69
Dodge,Webster Township,15,State Legislature,,Lynne M. Walz,156
Dodge,Pebble Township,15,State Legislature,,Lynne M. Walz,77
Dodge,Platte East,15,State Legislature,,Lynne M. Walz,104
Dodge,Platte West,15,State Legislature,,Lynne M. Walz,227
Dodge,Nickerson Township,15,State Legislature,,Lynne M. Walz,189
Dodge,City of Hooper,15,State Legislature,,Lynne M. Walz,140
Dodge,HW/LG,15,State Legislature,,Lynne M. Walz,137
Dodge,Elkhorn Township,15,State Legislature,,Lynne M. Walz,83
Dodge,CT/UN,15,State Legislature,,Lynne M. Walz,148
Dodge,New/Former Resident,15,State Legislature,,Lynne M. Walz,NA
Dodge,ABSENTEE,15,State Legislature,,Lynne M. Walz,1441
Dodge,TOTALS,15,State Legislature,,Lynne M. Walz,7601
Dodge,Fremont - 1A,15,State Legislature,,Write-ins,0
Dodge,Fremont - 1B,15,State Legislature,,Write-ins,1
Dodge,Fremont - 1C,15,State Legislature,,Write-ins,1
Dodge,Fremont - 1D,15,State Legislature,,Write-ins,0
Dodge,Fremont - 1E,15,State Legislature,,Write-ins,1
Dodge,Fremont - 2A,15,State Legislature,,Write-ins,0
Dodge,Fremont - 2B,15,State Legislature,,Write-ins,2
Dodge,Fremont - 2C,15,State Legislature,,Write-ins,2
Dodge,Fremont - 2D,15,State Legislature,,Write-ins,1
Dodge,Fremont - 2E,15,State Legislature,,Write-ins,2
Dodge,Fremont - 3A,15,State Legislature,,Write-ins,1
Dodge,Fremont - 3B,15,State Legislature,,Write-ins,2
Dodge,Fremont - 3C,15,State Legislature,,Write-ins,0
Dodge,Fremont - 3D,15,State Legislature,,Write-ins,2
Dodge,Fremont - 3E,15,State Legislature,,Write-ins,0
Dodge,Fremont - 4A,15,State Legislature,,Write-ins,1
Dodge,Fremont - 4B,15,State Legislature,,Write-ins,0
Dodge,Fremont - 4C,15,State Legislature,,Write-ins,3
Dodge,Fremont - 4D,15,State Legislature,,Write-ins,0
Dodge,Fremont - 4E,15,State Legislature,,Write-ins,0
Dodge,City of North Bend,15,State Legislature,,Write-ins,1
Dodge,City of Scribner,15,State Legislature,,Write-ins,0
Dodge,CU/EV,15,State Legislature,,Write-ins,0
Dodge,Webster Township,15,State Legislature,,Write-ins,0
Dodge,Pebble Township,15,State Legislature,,Write-ins,0
Dodge,Platte East,15,State Legislature,,Write-ins,0
Dodge,Platte West,15,State Legislature,,Write-ins,2
Dodge,Nickerson Township,15,State Legislature,,Write-ins,0
Dodge,City of Hooper,15,State Legislature,,Write-ins,0
Dodge,HW/LG,15,State Legislature,,Write-ins,1
Dodge,Elkhorn Township,15,State Legislature,,Write-ins,0
Dodge,CT/UN,15,State Legislature,,Write-ins,1
Dodge,New/Former Resident,15,State Legislature,,Write-ins,NA
Dodge,ABSENTEE,15,State Legislature,,Write-ins,8
Dodge,TOTALS,15,State Legislature,,Write-ins,32
